Tweet Id;Datetime;retweetCount;likeCount;Text
1519975195687239680;2022-04-29 09:41:41+00:00;0;0;"#Zbiórka funduszy na rzecz poszkodowanych rodzin z KWK #Pniówek i #Zofiówka:
PKO BP 41 1020 2313 0000 3802 0349 5611 lub
on-line przez
https://t.co/j2PuZs7n3o

KONTAKT DLA POSZKODOWANYCH RODZIN
TEL. 32 757-26-08, 508-181-546 LUB E-MAIL:
fundacjafrg@wp.pl https://t.co/K4UVZspiqs"
1519974880535617536;2022-04-29 09:40:25+00:00;0;0;@PKO_Research gdzie jest Polska na tym wykresie? co to za manipisulacja?
1519974454654386176;2022-04-29 09:38:44+00:00;0;0;@PKO_Research gdzie jest polska na wykresie z lewej?
1519974042014527489;2022-04-29 09:37:06+00:00;1;4;Gospodarka strefy euro w 1q22 kontynuowała wzrost pomimo problemów (fali Omikron, zaburzeń podażowych oraz wojny w Ukrainie). PKB zwiększył się o 0,2% q/q. Ryzyka recesji uniknęły Niemcy, które po spadku PKB w 4q21, tym razem wzrosły o 0,2% q/q. https://t.co/YzYDeONw7U
1519974006555910145;2022-04-29 09:36:57+00:00;0;0;@PKO_Research prz 6% inflacji wszystko bylo ok? jestescie daleko z tylu z rynkiem
1519973620805734401;2022-04-29 09:35:25+00:00;1;7;Jeszcze bardziej rośnie zróżnicowanie stóp inflacji w poszczególnych państwach strefy euro. W Estonii inflacja HICP wzrosła do 19,0% r/r, podczas gdy na Malcie i we Francji oscyluje wokół 5% r/r. Trudny orzech do zgryzienia dla EBC. 2/2 https://t.co/P1vzmI4uNx
1519973608537440256;2022-04-29 09:35:22+00:00;5;12;Inflacja HICP w strefie euro w kwietniu tym razem wzrosła tylko minimalnie – do 7,5% r/r z 7,4% r/r. Dynamika cen energii spowolniła do 38,0% r/r z 44,4% r/r w marcu. Przyspiesza natomiast wzrost cen żywności (6,4% r/r) oraz usług (3,3% r/r). 1/2 https://t.co/FbRZsnQpzx
1519971432800866304;2022-04-29 09:26:43+00:00;1;1;"@PiotrWeresniak Pamiętam dokładnie.
Rok wcześnie kredyt konsumpcyjny wziąłem w PKO i zderzyłem się z rzeczywistością..."
1519971387464687622;2022-04-29 09:26:33+00:00;0;1;@JurekWu Giertych Pis realizuje swoja zlodziejaska polityke. W poniedzialek skladam pozew wobec czlonków zarządu Pko BP na 1 mld zl odszkodowania wobec pana Czarneckiego itp
1519967344499515393;2022-04-29 09:10:29+00:00;0;3;"#RODO Bank PKO liczył kiedyś uśmiechy, węgierski bank poszedł dalej i będzie go to kosztowało 250.000.000 forintów
https://t.co/beMsqEtAmW"
1519966260959842305;2022-04-29 09:06:10+00:00;0;0;PKO BANK HIPOTECZNY SA (10/2022): Powołanie członków Rady Nadzorczej PKO Banku Hipotecznego S.A. https://t.co/6U4qykGm0N [2022.04.29 11:01] #espi #gpw #NewConnect #giełda #inwestowanie #PKOBANKHIPOTECZNYSA
1519962585470279681;2022-04-29 08:51:34+00:00;0;0;@wakezelo No ja mam w Pko jedno konto pierwsze drugie walutowe i jestem zadawolona oprócz mulenia aplikacji a to jest git
1519962514188124161;2022-04-29 08:51:17+00:00;0;2;@PKO_Research Więcej trzynastek, +, zakupów szczepionek, wyborów kopertowych i tarcz. Na pewno się uda...
1519958951625961473;2022-04-29 08:37:08+00:00;0;1;@MaciejSamcik Jedno szczęście ze w sierpniu zeszłego roku zaalarmowany wewnętrznym niepokojem podpisałem aneks o stałe oprocentowanie w PKO BP. Czuje się jakbym wygrał na loterii mając oprocentowanie (bez marży) 1,3%
1519958705160302592;2022-04-29 08:36:09+00:00;0;1;@Marcin20396329 @k_berenda To ze w pon masz konto w Pko Bp. Jest jeszcze 2 ale w nią nie wierz3
1519952914663550977;2022-04-29 08:13:08+00:00;0;1;@PKO_Research Glapiński co innego mówił że stóp procentowych nie będzie podwyższał.
1519952684106883073;2022-04-29 08:12:13+00:00;0;1;@PKO_Research Wasze szacunki są o kant…
1519952556008554497;2022-04-29 08:11:43+00:00;0;5;@PKO_Research @emocjewsieci Nie wierzymy już wam✌️
1519950609394581505;2022-04-29 08:03:59+00:00;0;7;Odpowiedź RPP to zapewne podwyżka stóp procentowych o 100pb na posiedzeniu w przyszłym tygodniu. https://t.co/uK1rn3o7ZS
1519950298655207424;2022-04-29 08:02:45+00:00;1;6;Szacujemy na bazie wstępnych danych CPI, że główna miara inflacji bazowej (CPI bez żywności, energii i paliw) wzrosła w kwietniu do 7,5% r/r z 6,9% r/r w marcu. https://t.co/Px6NsgNCE4
1519950099367198720;2022-04-29 08:01:57+00:00;0;4;"@PKO_Research brawo @nbppl 
brawo @AndrzejDuda więcej Glapińskiego, wytrzymamy!"
1519949661959864320;2022-04-29 08:00:13+00:00;13;55;Inflacja CPI w kwietniu wzrosła do 12,3% r/r z 11,0% w marcu. Najmocniej dynamikę cen ogółem podbiła żywność. Proinflacyjne efekty wojny w Ukrainie będziemy jeszcze długo odczuwać i szczyt inflacji dopiero za kilka miesięcy.
1519948839700025344;2022-04-29 07:56:57+00:00;0;0;To jadymy. #PKO https://t.co/j0B4Kj6g3I
1519944299483439105;2022-04-29 07:38:54+00:00;0;0;"@tomaszwyluda Plan do planu.
To już koniec zielonego. W majówkę przejęcie? PKO BP?"
1519942609837473793;2022-04-29 07:32:12+00:00;1;3;@sylkarp @tomo9000p @majkone @Cyfrowy_Ja @Jaclawski @konradryczko To będziesz miał PKO z Getinem XD
1519942162108063744;2022-04-29 07:30:25+00:00;0;0;@tomo9000p @majkone @Cyfrowy_Ja @Jaclawski @konradryczko Bo mam PKO od wczoraj 😀😀😀
1519941796167655424;2022-04-29 07:28:58+00:00;1;4;"@majkone @Cyfrowy_Ja @Jaclawski @konradryczko IMO PEO raczej nie z dwóch względów:
1) jeszcze nie skończył procesu poprzedniego resolution
2) PKO ma o wiele lepsza pozycje kapitałowa"
1519936183463206913;2022-04-29 07:06:39+00:00;0;0;@rafa_madej @PKO_Research @pbujak @Marta_Petka @Michal_Rot @pastor_kamil @UKrynska A druga alegoria, ze jeden z ekonomistów już siedzi 😜
1519935357080547328;2022-04-29 07:03:22+00:00;1;5;@Jaclawski @konradryczko Ciekawe kto tym razem? Stawiam na PKO
1519933618667376640;2022-04-29 06:56:28+00:00;0;0;@rafa_madej @PKO_Research @Marta_Petka @Michal_Rot @pastor_kamil @UKrynska I widać, że trochę wieje ze wschodu…
1519928986348011520;2022-04-29 06:38:03+00:00;0;3;@PKO_Research @pbujak @Marta_Petka @Michal_Rot @pastor_kamil @UKrynska Jaka piękna alegoria makro, niby ładna perspektywa ale sporo chmur 😃
1519928056089096192;2022-04-29 06:34:22+00:00;1;2;W Polsce norweski fundusz ma akcje kilkudziesięciu polskich spółek w tym banków PKO BP, Pekao i Alior, ale także w KGHM, LPP, PKN Orlen, PZU o wartości 15 miliardów koron. Dysponuje także pakietem rządowych obligacji skarbowych.
1519922157727399943;2022-04-29 06:10:55+00:00;1;3;Możesz pobiec w dowolnym miejscu na świecie, o dowolnej porze – ważne, aby w terminie między 15 a 22 maja 2022 r. Jak można dołączyć? ⤵️⤵️⤵️ Poznaj więcej szczegółów o Wirtualnym PKO Białystok Półmaratonie: https://t.co/R0fVnIcpz8 #bieganie #biegam #biegacze #biegaczki #biega https://t.co/rVCz9E23rA
1519920099771269120;2022-04-29 06:02:45+00:00;1;9;"⚖️ PRAWOMOCNA #WygranaCHF Klienta GK @VOTUMSAodszkodo z PKO BP S.A. ⚖️

27.04.2022
Wyrok SA w Szczecinie
Sygn. akt: I Ca 951/21
⛔️ Umowa nieważna ⛔️
Zasądzenie: 137.446,59 PLN + Ods. od 24.03.2020 + 2.700,00 KZP

@VotumRobinLaw
#Dlafrankowiczow
#Frankowicze
#GKVotum
#CHF
#VOT"
1519919432612597760;2022-04-29 06:00:06+00:00;0;1;"Inflacja miesza Ci w finansach? PKO wprowadza nowe sposoby na inwestowanie
https://t.co/WyKWPPVszB
#tabletowo"
1519913264053833728;2022-04-29 05:35:35+00:00;0;0;Dli pko ready
1519910734351814656;2022-04-29 05:25:32+00:00;0;0;Kolejna walka o władzę. Tym razem w PKO BP i PZU. https://t.co/tiwXLbWphV
1519909389058064390;2022-04-29 05:20:11+00:00;0;8;"""W PKO BP ambicje prezesowskie ma jego wiceprezes Marcin Eckert, który może liczyć na wsparcie szefa rady nadzorczej banku Macieja Łopińskiego"".
-
Czy Łopiński nie powinien się zająć namawianiem Kaczyńskiego do emerytury?"
1519896592895123457;2022-04-29 04:29:20+00:00;0;0;"PKO BP - „Inwestycje tematyczne” - nowe możliwości inwestowania w IKO i iPKO

„Inwestycje tematyczne” to nowa, właśnie udostępniona funkcja serwisu transakcyjnego i aplikacji mobilnej PKO Banku Polskiego.… 

https://t.co/HLF6AoLgVt"
1519893259950120960;2022-04-29 04:16:06+00:00;1;2;Kolejna walka o władzę. Tym razem w PKO BP i PZU [TYLKO U NAS] https://t.co/bGL7Vw1nIN Koryto +.Jest o co walczyć😡😡😡
1519789667293573121;2022-04-28 21:24:27+00:00;0;0;@KempinskiPatryk @K_Stanowski Aż to jutro sprawdzę... Póki co na info linii PKO BP zaprzeczyli. Napiszę jeszcze oficjalnego maila, zobaczymy
1519775147917467650;2022-04-28 20:26:45+00:00;0;1;@RafaRudzki @Damian89274373 @tomo9000p Zamknęliśmy shorty na PKO BP ze względu na skup akcji własnych.
1519770278968053761;2022-04-28 20:07:25+00:00;0;2;@RafaRudzki @AlexanderGrzeg1 @Damian89274373 PKO jest o tyle gorsze ,że ciąży tam wciąż portfel kredytów frankowych,  a to już realnie (a nie ksiegowo) wpływa na wynik
1519766309923430401;2022-04-28 19:51:38+00:00;0;1;@modliszka30 PKO BP oferuje 17,48% w promocji. A na karcie kredytowej 21,5%. Złodzieje.
1519741227238936576;2022-04-28 18:11:58+00:00;0;0;"Mama miała dzisiaj gościa. Znajomą z PKO, prywatnie zonę pułkownika LWP. Znajoma mamy (78 lat): ""Za dużo imigrantów"". No... Jak taką postawą wykazują się starzy towarzysze internacjonalistyczni..."
1519740643265941505;2022-04-28 18:09:39+00:00;0;2;"Z inflację odpowiadają 4 czynniki - ekspansywna polityka fiskalna państwa, luźna polityka monetarna RPP i @nbppl oraz pandemia i wojna na Ukrainie - mówi Zbigniew Jagiełło, b. prezes PKO BP. I przekonuje, że na inflacji najwięcej zarabiają kredytobiorcy
https://t.co/RJaFJrdr4m"
1519739983191490564;2022-04-28 18:07:02+00:00;0;0;@LewicowyCEO @AdrianIwansky @Wislicz Ograniczył to chyba tobie ktoś dostęp do stron PKO czy GUSu. https://t.co/KKP3Cqfk2H
1519715048821772289;2022-04-28 16:27:57+00:00;0;1;@AlexanderGrzeg1 @BankPekaoSA W PZU i PKO mają ten sam problem. Nic tylko shortować.
1519708704379133961;2022-04-28 16:02:44+00:00;0;3;"Jak wynika z analizy przygotowanej przez PKO Bank Polski, zdolność kredytowa Polaków znacznie spadła w ciągu ostatnich kilku miesięcy. Obniżyła się ona nawet o ponad połowę względem 2021 r. 
https://t.co/k6iyG7INbJ"
1519708366393819137;2022-04-28 16:01:24+00:00;0;0;@SLODKAHERB4TKA Naszymi kartami debetowymi wydawanymi do kont można płacić za granicą. Dla płatności kartą VISA w walucie innej, niż waluta rachunku (do którego przypisana jest karta), Visa przelicza kwotę transakcji według swoich kursów. Kursy można znaleźć na stronie: https://t.co/z4ukyggFUl.
1519692032377298947;2022-04-28 14:56:29+00:00;0;2;@DZIK37792415 Przy  wydatkach państwa   poza  budżetem  w  wysokości  72%  całej  wydanej kasy??  Bony  PKO   będą  po  6 pln  a  dolary  po  10..jak tak dalej pójdzie...znów będziemy żebrakami
1519690366303227908;2022-04-28 14:49:52+00:00;0;0;@PKO_Research @nbppl I to się zgadza,  argumentacja pracodawców względem pracowników jest taką że mogą ich zastąpić tańsi obcokrajowcy którzy pilnie poszukują każdej pracy
1519689104811778048;2022-04-28 14:44:51+00:00;0;0;@NarkunTomasz @T_Mariusz_T @PKO_Research Calkowicie sie zgadzam, max 55MLD.
1519683775009103872;2022-04-28 14:23:40+00:00;0;0;"@smokkku @patka0091 Oczywiście że nie , tylko mnie to dziwi bo ja mając konto w PKO BP nie mam opłat za wypłatę z bankomatu. Opłatę mam za wpłatę powyżej 3 tyś. więc wystarczy wpłacać do 3 ;)"
1519680964225601537;2022-04-28 14:12:30+00:00;0;1;ej czy za granica mozna placic karta? jak np jestem w pko i mam karte visa to bede w stanie zaplacic za granica karta?
1519680847225495553;2022-04-28 14:12:02+00:00;0;1;Raport PKO o 50% spadku zdolności kredytowej względem 2021r https://t.co/zzRznA1wUA
1519677046712119296;2022-04-28 13:56:56+00:00;0;0;"Zapraszamy wszystkich do udziału w 13. PKO Półmaratonie Katowickim, który jest częścią Korony Śląskich Półmaratonów. 👑 Spotykamy się już 7. maja - będziecie?
#biegajmyrazem #polmaratonkatowicki #koronaslaskichpolmaratonow https://t.co/ezlCw5uMG2"
1519672983840862208;2022-04-28 13:40:48+00:00;0;0;@carolus_nervus Ja o Pekao, a Pan o PKO. To dwie różne instytucje, pragnę zauważyć.
1519672292250427393;2022-04-28 13:38:03+00:00;0;8;Poziom PKB w USA w 1q22 obniżył się o 1,4% q/q saar, przy spadkach prywatnych inwestycji, eksportu i wydatków publicznych. Hamowanie amerykańskiej gospodarki jest niezbędne by ograniczyć światową inflację. https://t.co/g8dYaQPWlW
1519671293850931200;2022-04-28 13:34:05+00:00;0;0;@czuryloPL @pbujak @Marta_Petka @Michal_Rot @pastor_kamil @UKrynska @ING_EconomicsPL Pozdrawiamy :)
1519670978103676928;2022-04-28 13:32:49+00:00;0;0;@PKO_Research @pbujak @Marta_Petka @Michal_Rot @pastor_kamil @UKrynska Koledzy z @ING_EconomicsPL mogliby pomachać z drugiej strony gdyby byli w biurze 😉
1519670781768257537;2022-04-28 13:32:03+00:00;0;1;@modliszka30 Bank PKO ma ponad 11 mln klientów. Więc zarobił na nich średnio po 82 złote. W kwartale.
1519667822573633536;2022-04-28 13:20:17+00:00;1;3;@spdbv To taka cecha dorosłości - można się zadłużyć, ale trzeba też pamiętać, że zadłużenie trzeba spłacić 🙂
1519667531442704384;2022-04-28 13:19:08+00:00;0;56;Ekonomistki i ekonomiści PKO razem w biurze, po raz pierwszy od niepamiętnych czasów. #koniecpandemii #backtonormal https://t.co/XlzO61X7So
1519666754276016128;2022-04-28 13:16:02+00:00;0;1;"@Damian89274373 @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz badanie NBP jest dość mgliste tutaj, ostatnia analiza PKO wskazuje, że 62% rynku to kredyty (i ciagle mówimy tylko o rynku pierwotnym, rynku wtórnego nie ma w raportach NBP)

Co zrobią gotówkowicze, gdy dojdzie do korekty na nieruchach?"
1519665217730490373;2022-04-28 13:09:56+00:00;0;1;@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz Akurat przy zerowych stopach zakup za gotówkę był jedyna sensowną opcją alokacją kapitału, w celu pózniejszej odsprzedazy/wynajmu. NBP podawał, że w 2021r kwartalnie przekraczało to nawet 50% wszystkich transakcji
1519664064737251329;2022-04-28 13:05:21+00:00;0;0;świetny prezent, dziękuję PKO 🥰
1519661011548135425;2022-04-28 12:53:13+00:00;0;1;"@Damian89274373 @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz ilu ludzi jest skłonnych oszczędzać z bierzących dochodów na mieszkanie i czekać z zakupem powiedzmy 15-20 lat, a ile jest gotowych na kredyt na 30?

Dlatego goły pomiar samym dochodem jest słaby, kiedy na rynku mamy kredyty"
1519660352954322944;2022-04-28 12:50:36+00:00;0;2;@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz Ale chyba lepszy wskażnik to średnie wynagr./śr cena m2 ? Albo wolumen udzielanych MTG do udzielanych kredytów ogółem? Nie jestem ekspertem od rynk. nieruch. ale bardziej bym patrzył na te wskażniki.
1519655620407926784;2022-04-28 12:31:48+00:00;5;3;Samorządy wchodzą w okres dużej niepewności z solidną nadwyżką – 36,6 mld zł na wyniku bieżącym w 2021. Jak rosnące koszty i obniżenie wpływów z PIT wpłyną na tegoroczny wynik? Zapraszamy do lektury raportu: https://t.co/enFzDa4ctz https://t.co/P6VOPZr2PW
1519655081926352896;2022-04-28 12:29:40+00:00;0;0;@poland_gp @NarkunTomasz @PKO_Research Kolejne brednie z kupowaniem za gotówkę. Według raportów NBP, zakup za gotówkę to taki, gdzie ktoś wkłada 30% (jakoś tak) wartości nieruchomości jako wkład własny.
1519654663276146691;2022-04-28 12:28:00+00:00;0;3;"@Damian89274373 @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz nigdy w PL nie mieliśmy takiej skali podwyżek (zarówno % i minimalnie), a przynajmniej nie w ostatnim 20 leciu. 

Spadek zdolności w latach 2010-2013 był zaledwie kilka % przez wzrost wynagrodzenia, dziś mamy -45% kwiecień 2022 vs czerwiec 2021. 

Ostre hamowanie"
1519654038119329794;2022-04-28 12:25:31+00:00;0;1;@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz No ale zawsze (nie zawsze w takiej skali) przy zaostrzaniu pol. mon. mamy takie efekty (duża obniżka zdolności kred.), a chyba nie zawsze poprzedzaję je bańki na rynku nieruch. ? W sensie traktowałbym te wykresy jako dowód poszlakowy :) (bo rynek był napompowany niewątpliwie)
1519651038520877058;2022-04-28 12:13:35+00:00;0;0;"@Damian89274373 @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz 1.szy wykres pochodził z raportu, gdzie pokazano, że jeszcze daleko nam to poziomów z 2007, który powszechnie jest uznawany za szczyt poprzedniej hossy &gt; pokazywano ile % średniej pensji potrzebowano, żeby wziąć standardowy kredyt. dziś zdolność mocno spadła, więc przebijamy 2007 https://t.co/D61iPhEJ7C"
1519650141082468352;2022-04-28 12:10:02+00:00;0;2;@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz Ale gdzie w tych wykresach akurat dowód na bańkę ?
1519647321721556992;2022-04-28 11:58:49+00:00;0;0;PKO BP: Liczba kredytów hipotecznych spadnie do ok. 170 tys., wartość do 60 mld zł w 2022 https://t.co/av1aHgxOH0 https://t.co/3RqdulgjQm
1519646120850247680;2022-04-28 11:54:03+00:00;0;0;PKO BP: Liczba kredytów hipotecznych spadnie do ok. 170 tys., wartość do 60 mld zł w 2022 https://t.co/1rYyLnx8OU
1519642264737361921;2022-04-28 11:38:44+00:00;0;0;#PILNE zdolność kredytów Polaków spadła o 50% w porównaniu do poprzedniego roku. #RPP #NBP #PKO #Polska #nieruchomości #inflacja Mimo tego rynek powinien się obronić moim zdaniem. https://t.co/NviGBMZgot
1519640869640577027;2022-04-28 11:33:11+00:00;0;3;"@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz Dodatkowo, zawodowo dopiszę, że wielu kupujących w latach 2020-2021 już na pierwszy rzut oka budziło wątpliwości co do, nazwijmy to tak, ""możności nabycia nieruchomości"". Ich nigdy nie było stać. Banki dając szeroki dostęp do kr.hip. niepotrzebnie wzbudziły aspiracje ponad stan"
1519639827259531271;2022-04-28 11:29:03+00:00;0;3;@SilverMarketFan @PKO_Research @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz Przecież każdy choć trochę powiązany z rynkiem nieruchomości wiedział, że fazę dmuchania bańki zamkną kupujący za ultratanie kredyty, za pięć dwunasta przed wzrostem stóp. A o stopach było wiadomo od sierpnia-września 2021r.
1519639612901240832;2022-04-28 11:28:11+00:00;0;0;PKO STRATEGII OBLIGACYJNYCH FIZ (/2022): Raport kwartalny https://t.co/dUxBH1G1Zg [2022.04.28 13:20] #espi #gpw #NewConnect #giełda #inwestowanie #PKOSTRATEGIIOBLIGACYJNYCHFIZ
1519637599266168836;2022-04-28 11:20:11+00:00;0;0;PKO GLOBALNEJ STRATEGII FIZ (/2022): Raport kwartalny https://t.co/k6VIJti1PY [2022.04.28 13:15] #espi #gpw #NewConnect #giełda #inwestowanie #PKOGLOBALNEJSTRATEGIIFIZ
1519636588166328320;2022-04-28 11:16:10+00:00;0;0;PKO ABSOLUTNEJ STOPY ZWROTU EUROPA WSCHÓD - ZACHÓD FIZ (/2022): Raport kwartalny https://t.co/cnTIfHKAn7 [2022.04.28 13:10] #espi #gpw #NewConnect #giełda #inwestowanie #PKOABSOLUTNEJSTOPYZWROTUEUROPAWSCHÓD-ZACHÓDFIZ
1519635655160123393;2022-04-28 11:12:28+00:00;17;36;"Wzrost stóp procentowych i zmiany w zasadach wyliczania zdolności kredytowej spowodowały, że zdolność obniżyła się o ponad połowę względem 2021. Jak spadnie popyt na mieszkania? Zapraszamy do lektury naszego raportu:
https://t.co/jgWFsvytWX https://t.co/MI9w72tRzs"
1519632981677199361;2022-04-28 11:01:50+00:00;2;15;"kilka miesięcy temu można było przeczytać u @PKO_Research, że bańki na nieruchomościach nie ma (analiza przy WIBOR 0,22%), bo można sporo nabyć na zdolności. 

Tymczasem takie cuda w najnowszym raporcie

BOOM!

CC @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz https://t.co/rnYfmnfFQa"
1519632693750898691;2022-04-28 11:00:42+00:00;0;0;"@gestaPO66889534 @alternatywy_TT @bbudka @donaldtusk @EwaKopacz byłem na studiach w Poznaniu w okolicach roku 2000.
wszyscy studenci mieli karty WBK, 
a do PKO BP rodzice musieli chodzić z czekami do oddziału. utrzymali się, bo mieli wielką bazę klientów."
1519632057726652417;2022-04-28 10:58:10+00:00;0;0;@Pekao_Analizy @JanDziekonski @tomo9000p @Jakub_moscicki @NarkunTomasz mój błąd!! złe PKO.
1519631861105975296;2022-04-28 10:57:23+00:00;0;0;@jjjrodman @alternatywy_TT @bbudka @donaldtusk @EwaKopacz Bank PKO BP nigdy nie został sprzedany zawsze był w Polskim kapitale i jakoś czeków nie pamiętają tam od 30 lat https://t.co/klakiySJSp
1519631369005158400;2022-04-28 10:55:26+00:00;1;2;"Nr.1 PKO Inteligentny dom Nr.2 voiceboty/AI w tym Asystent głosowy IKO - to czołówka zestawienia 
Bankowa Innowacja Roku 2022 według @ForbesPolska 
Uznanie i brawa 👏dla moich koleżanek i kolegów z @PKOBP 

https://t.co/uERsVxco3A"
1519631003568025600;2022-04-28 10:53:59+00:00;0;0;@olafm90 @MaciejRudke @BankPekaoSA w sumie racja. ale według mnie PKO BP nie ma takiego aż problemu patrzac na wartość aktywów i zysk netto banku
1519630541439574017;2022-04-28 10:52:09+00:00;0;0;@olafm90 @MaciejRudke @BankPekaoSA chyba 400 mln zł. PKO Bp w sumie to i tak zaraz problemów nie będzie miało, maja program zawierania ugód
1519629887983783938;2022-04-28 10:49:33+00:00;0;1;@MaciejRudke @BankPekaoSA Warto dodać, że portfel frankowy mają marginalny w porównaniu choćby do PKO BP
1519627688423526401;2022-04-28 10:40:48+00:00;0;0;@LaPau1312 Pko bastardo infinito
1519624921927794688;2022-04-28 10:29:49+00:00;0;1;@T_Mariusz_T @NarkunTomasz @PKO_Research Dlaczego dramatyczne?  Dramatycznie nieodpoaiwdzlane było utrzymywanie tak niskiej  ceny pieniadza. To było NIENORMALNE. Jestem, że deweloperzy oblowonli się dzięki kuny ale to taraz potworny dlug będą spalcali kredytobiorcy a pośrednio, w inflacji wszyscy.
1519620929936142336;2022-04-28 10:13:57+00:00;0;0;@poland_gp @NarkunTomasz @PKO_Research Nowe projekty teraz wprowadzane mają widocznie wyższe ceny niż te wprowadzane około 6mcy temu.  Nie da się taniej produkować mieszkań, żeby się to opłacało.
1519615678524833793;2022-04-28 09:53:05+00:00;0;1;"@anonimowy987 @poland_gp @NarkunTomasz @PKO_Research 6 miast nadal jest ~20% nizej niz w wiekszosci kwartalow z 2015-2020 *JLL 1Q22
+ deweloperzy moga opozniac/zmniejszyc liczbe wprowadzanych projektow, bo maja bardzo dobra sytuacje finansowa (Ci duzi z 6 miast)

q/q tak, ale nieznacznie"
1519615403462328320;2022-04-28 09:51:59+00:00;0;1;@NarkunTomasz @PKO_Research Niestety nic nowego. Wszyscy już wiedzą, że zakupów na kredyt będzie mniej.
1519615087622897664;2022-04-28 09:50:44+00:00;1;0;Jak wskazuje @PKO_Research  zdolność kredytowa obniżyła się nawet o ponad połowę względem 2021 roku. Za około dwie trzecie tego ubytku odpowiada wzrost stóp procentowych, za około jedną trzecią zaostrzenie polityki kredytowej.
1519609096080695298;2022-04-28 09:26:56+00:00;0;12;@NarkunTomasz Polecamy również
