Tweet Id;Datetime;retweetCount;likeCount;Text;Label
1519928056089096192;2022-04-29 06:34:22+00:00;1;2;polska norweski fundusz mieć akcja kilkudziesięciu polski spółka bank pko pekao alior kghm lpp pkn orlen pzu wartość miliard korona dysponować także pakiet rządowy obligacja skarbowy;0.186
1519922157727399943;2022-04-29 06:10:55+00:00;1;3;móc pobiec dowolny miejsce świat dowolny pora ważny termin maj dołączyć poznać szczegół wirtualny pko białystok półmaratonie ćnie ćcz ćczka;0.16
1519920099771269120;2022-04-29 06:02:45+00:00;1;9;prawomocny klient pko wyrok szczecinie sygn akta umowa ważny zasądzenie pln ods kzp;0.2
1519919432612597760;2022-04-29 06:00:06+00:00;0;1;inflacja mieszać finanse pko wprowadzać nowy inwestowanie;0.0
1519913264053833728;2022-04-29 05:35:35+00:00;0;0;dli pko ready;0.556
1519910734351814656;2022-04-29 05:25:32+00:00;0;0;kolejny walka władza raz pko pzu;-0.342
1519909389058064390;2022-04-29 05:20:11+00:00;0;8;pko ambicja prezesowski mieć wiceprezes marcin eckert móc liczyć wsparcie szef rada nadzorczy bank maciej łopiński łopiński zająć namiećwianiem kaczyński emerytura;0.088
1519896592895123457;2022-04-29 04:29:20+00:00;0;0;pko inwestycja tematyczny nowy możliwość inwestowania iko ipko inwestycja tematyczny nowy udostępniona funkcja serwis transakcyjny aplikacja mobilny pko bank polski;0.0
1519893259950120960;2022-04-29 04:16:06+00:00;1;2;kolejny walka władza raz pko pzu nasa koryto walczyć;-0.426
1519789667293573121;2022-04-28 21:24:27+00:00;0;0;jutro sprawdzić póki info linia pko zaprzeczyć napisać oficjalny mail zobaczyć;-0.146
1519775147917467650;2022-04-28 20:26:45+00:00;0;1;zamknąć shorty pko wzgląd skup akcja własny;0.196
1519770278968053761;2022-04-28 20:07:25+00:00;0;2;pko tyle zły ciążyć wciąż portfel kredyt frankowy realnie ksiegowo wpływać wynik;-0.387
1519766309923430401;2022-04-28 19:51:38+00:00;0;1;pko oferować promocja karta kredytowy złodziej;-0.08000000000000002
1519741227238936576;2022-04-28 18:11:58+00:00;0;0;mama mieć gość znajoma pko prywatnie zona pułkownik lwp znajoma mieć rok imigrant taką postawa wykazywać stary towarzysz internacjonalistyczny;0.242
1519740643265941505;2022-04-28 18:09:39+00:00;0;2;inflacja odpowiadać czynnik ekspansywny polityk fiskalny państwo polityk monetarny rpp pandemia wojna ukraina mówić zbigniew jagiełła prezes pko przekonywać inflacja zarabiać kredytobiorca;-0.151
1519739983191490564;2022-04-28 18:07:02+00:00;0;0;ograniczyć chyba dostęp strona pko gusu;0.0
1519715048821772289;2022-04-28 16:27:57+00:00;0;1;pzu pko mieć problem shortować;-0.31
1519708704379133961;2022-04-28 16:02:44+00:00;0;3;wynikać analiza przygotowanej pko bank polska zdolność kredytowy polaki znacznie spaść ciąg ostatni kilku miesiąc obniżyć pond połowa względem;0.07599999999999998
1519708366393819137;2022-04-28 16:01:24+00:00;0;0;naszymi karty debetowy wydawanymi konto płacić granica płatność kart vis waluta waluta rachunek przypisana kart visa przeliczać kwota transakcja swoich kurs kurs można znale strona;-0.045
1519692032377298947;2022-04-28 14:56:29+00:00;0;2;wydatek państwo budżet wysokość wydanej kasa bona pko pln dolar pójść być żebrak;0.0
1519690366303227908;2022-04-28 14:49:52+00:00;0;0;zgadzać argumentacja pracodawca względem pracownik taką móc zastąpić tani obcokrajowiec pilnie poszukiwać każdej praca;-0.007999999999999993
1519689104811778048;2022-04-28 14:44:51+00:00;0;0;calkowicie zgadzać max mld;0.482
1519683775009103872;2022-04-28 14:23:40+00:00;0;0;oczywiście dziwić mieć konto pko nie mieć opłata wypłata bankomat opłata mieć wpłata powyżej tyś wystarczyć wpłacać;-0.061
1519680964225601537;2022-04-28 14:12:30+00:00;0;1;granica placic kart pko mieć karte vis stań zaplacic granica kart;-0.097
1519680847225495553;2022-04-28 14:12:02+00:00;0;1;raport pko spadek zdolność kredytowy wzgląd;0.367
1519677046712119296;2022-04-28 13:56:56+00:00;0;0;zapraszać udział pko półmaratonie katowickie część korona śląski półmaratonów spotykać maj;0.118
1519672983840862208;2022-04-28 13:40:48+00:00;0;0;pekao pko różny instytucja pragnąć zauważyć;0.31
1519672292250427393;2022-04-28 13:38:03+00:00;0;8;poziom pkb usa obniżyć saar spadek prywatny inwestycja eksport wydatek publiczny hamowanie amerykański gospodarka zbędny ograniczyć światowy inflacja;-0.115
1519671293850931200;2022-04-28 13:34:05+00:00;0;0;pozdrawiać;0.0
1519670978103676928;2022-04-28 13:32:49+00:00;0;0;kolega móc pomachać drugi strona biuro;0.0
1519670781768257537;2022-04-28 13:32:03+00:00;0;1;bank pko mieć mln klient zarobić średnio złoty kwartał;0.0
1519667822573633536;2022-04-28 13:20:17+00:00;1;3;cecha dorosłość zadłużyć pamiętać zadłużenie trzeba spłacić;-0.39
1519667531442704384;2022-04-28 13:19:08+00:00;0;56;ekonomistka ekonomista pko razem biuro raz pierwszy pamiętny czas;0.0
1519666754276016128;2022-04-28 13:16:02+00:00;0;1;ćsz badan nbp mglisty ostatni analiza pko wskazywać rynek kredyt ciagle mówić rynek pierwotny rynek wtórny mieć raport nbp zrobić gotówkowicze dojść korekta nieruch;0.098
1519665217730490373;2022-04-28 13:09:56+00:00;0;1;akurat zerowy stopa zakup gotówka jedyny sensowny opcja alokacja kapitał cel pózniejszej odsprzedazy wynajm nbp podawać kwartalnie przekraczać transakcja;0.0
1519664064737251329;2022-04-28 13:05:21+00:00;0;0;świetny prezenta dziękować pko;0.826
1519661011548135425;2022-04-28 12:53:13+00:00;0;1;ilu człowiek skłonny oszczędzać bierzących dochód mieszkanie czekać zakup powiedzieć rok jest gotowy kredyt drokego goły pomiara dochód jest słaby rynek mieć kredyt;0.12
1519660352954322944;2022-04-28 12:50:36+00:00;0;2;chyba dobry wskażnik średni wynagr cena wolumen udzielanych mtg udzielanych kredyt ogółem ekspert rynk nieruch ale bym patrzyć wskażniki;0.218
1519655620407926784;2022-04-28 12:31:48+00:00;5;3;samorząd wchodzić okres duży niepewność solidny nadwyżka mld wynik bieżący rosnący koszt obniżenie wpływy pit wpłynąć tegoroczny wynik zapraszać lektura raport;-0.04500000000000001
1519655081926352896;2022-04-28 12:29:40+00:00;0;0;kolejny brednia kupowaniem gotówka raport nbp zakup gotówka wkładać wartość nieruchomość wkład własny;-0.017999999999999988
1519654663276146691;2022-04-28 12:28:00+00:00;0;3;mieć takiej skala podwyżka zarówno minimalnie przynajmniej nie ostatni leciu spadek zdolność rok zaledwie wzrost wynagrodzenie mieć kwiecień czerwiec ostry hamowanie;0.146
1519654038119329794;2022-04-28 12:25:31+00:00;0;1;zawsze takiej skala zaostrzaniu pol mon mieć efekt duży obniżka zdolność kredo chyba nie zawsze poprzedzaję bańka rynka nieruch sens traktować wykres dowód poszlakowy rynka napompowany niewątpliwie;0.139
1519651038520877058;2022-04-28 12:13:35+00:00;0;0;szy wykres pochodzić raport pokazać poziom powszechnie uznawany szczyt poprzedni hossa pokazywać średni pensja potrzebować wziąć standardowy kredyt zdolność mocno spaść przebijać;0.11900000000000001
1519650141082468352;2022-04-28 12:10:02+00:00;0;2;wykres akurat dowód bańka;0.0
1519647321721556992;2022-04-28 11:58:49+00:00;0;0;pko liczba kredyt hipoteczny spaść tys wartość mld;0.346
1519646120850247680;2022-04-28 11:54:03+00:00;0;0;pko liczba kredyt hipoteczny spaść tys wartość mld;0.346
1519642264737361921;2022-04-28 11:38:44+00:00;0;0;zdolność kredyt polaki spaść porównanie poprzedni rok rynka obronić zdanie;0.296
1519640869640577027;2022-04-28 11:33:11+00:00;0;3;dodatkowo zawodowo dopisać kupujący rok pierwszy rzut oko budzić wątpliwość nazwać możność nabycie nieruchomość stać bank dawać szeroki dostęp hip niepotrzebnie wzbudzić aspiracja stan;-0.048
1519639827259531271;2022-04-28 11:29:03+00:00;0;3;choć trochę powiązany rynek nieruchomość wiedzieć faza dmuchania bańka zamknąć kupujący ultratanie kredyt pięć dwunasty wzrost stopa stopa wiadomo sierpień wrzesień;0.09999999999999999
1519639612901240832;2022-04-28 11:28:11+00:00;0;0;pko strategia obligacyjny fiz raport kwartalny łda;0.0
1519637599266168836;2022-04-28 11:20:11+00:00;0;0;pko globalny strategia fiz raport kwartalny łda;0.0
1519636588166328320;2022-04-28 11:16:10+00:00;0;0;pko absolutnej stopy zwrot europa wschód zachód fiz raport kwartalny łda zachódfiz;0.0
1519635655160123393;2022-04-28 11:12:28+00:00;17;36;wzrost stopa procentowy zmiana zasada wyliczania zdolność kredytowy spowodować zdolność obniżyć połowa względem spaść popyt mieszkanie zapraszać lektura raport;0.207
1519632981677199361;2022-04-28 11:01:50+00:00;2;15;miesiąc temu przeczytać bańka nieruchomość mieć analiza wibor można sporo nabyć zdolność tymczasem cudo nowy raport boom ćsz;0.099
1519632693750898691;2022-04-28 11:00:42+00:00;0;0;studium poznań okolica rok student mieć karta wbk pko rodzica musieć chodzić czek oddział utrzymać mieć wielki baza klient;0.186
1519632057726652417;2022-04-28 10:58:10+00:00;0;0;błąd zły pko;-0.636
1519631861105975296;2022-04-28 10:57:23+00:00;0;0;bank pko sprzedany polski kapitała czek nie pamiętać rok;0.0
1519631369005158400;2022-04-28 10:55:26+00:00;1;2;pko inteligentny dom voiceboty asystent głosowy iko czołówka zestawienie bankowy innowacja rok uznanie brawa moich koleżanka kolega;0.465
1519631003568025600;2022-04-28 10:53:59+00:00;0;0;ćciejrudke sumieć racja pko mieć takiego problem patrzac wartość aktywa zysk netto bank;0.15699999999999997
1519630541439574017;2022-04-28 10:52:09+00:00;0;0;chyba mln pko suma zaraz problem mieć maj program zawierania ugoda;-0.153
1519629887983783938;2022-04-28 10:49:33+00:00;0;1;warto dodać portfel frankowy mieć marginalny porównanie choćby pko;0.128
1519627688423526401;2022-04-28 10:40:48+00:00;0;0;pko bastardo infinito;-0.636
1519624921927794688;2022-04-28 10:29:49+00:00;0;1;dramatyczny dramatycznie nieodpoaiwdzlane utrzymywanie niski cena pieniadza było nienormalne deweloper oblowonli dzięki kuna taraz potworny dlug być spalcali kredytobiorca pośrednio inflacja;-0.273
1519620929936142336;2022-04-28 10:13:57+00:00;0;0;nowy projekt wprowadzane mieć widocznie wysoki cena wprowadzane mcy temu dać tanio produkować mieszkanie się opłacać;-0.051
1519615678524833793;2022-04-28 09:53:05+00:00;0;1;miastoo nadal nizej wiekszosci kwartalow jll deweloper opozniac zmniejszyc liczbe wprowadzanych projektow maj dobry sytuacja finansowy duzi miastoo nieznacznie;0.019000000000000017
1519615403462328320;2022-04-28 09:51:59+00:00;0;1;niestety nowy wiedzieć zakupy kredyt mniej;-0.009000000000000008
1519615087622897664;2022-04-28 09:50:44+00:00;1;0;wskazywać zdolność kredytowy obniżyć połowa względem rok trzeci ubytek odpowiadać wzrost stopa procentowy około trzeci zaostrzenie polityka kredytowy;0.184
1519609096080695298;2022-04-28 09:26:56+00:00;0;12;polecać;1.0
1519607057778941952;2022-04-28 09:18:50+00:00;0;10;chcieć czytać takim klasyk;0.206
1519606182427643905;2022-04-28 09:15:21+00:00;0;1;oferta deweloperow warszawa wzrosla wiecej mieszkan wprowadzać oferta sie sprzedawać;0.06600000000000002
1519606025896275970;2022-04-28 09:14:44+00:00;0;4;tez uwazam mocno zawyzona prognoza tys kredytow wartosc okolica mld max ryzyko ciagna dol;-0.009000000000000008
1519605787127078913;2022-04-28 09:13:47+00:00;0;7;skromny zdanie dobić mld;0.206
1519605279440187393;2022-04-28 09:11:46+00:00;0;2;dobry waw chyba brane gotówka lokata inflacja waw zmienić podaż spaść opiekuńcz państwo odczuć najwiecej potrzbują mieć info kredyt niespłacanych;0.216
1519605176734302208;2022-04-28 09:11:21+00:00;0;0;wykres pokazujące duży miasto luty zniknąć oferta najem mieszkanie wzrość cena najem;0.15
1519604271075016715;2022-04-28 09:07:45+00:00;2;13;nastąpić wyhamowanie wzrost presja płacaowy przedsiębiorstwo udział firma prognozujących wzrost płaca spaść nadal wysoki tło historyczny;0.14200000000000002
1519603927737675776;2022-04-28 09:06:23+00:00;1;3;obawa szok odpływ ukraiński pracownik polski firmaa badanie kluczowy wyzwanie związane wojna wśród firmaa transportowy budowlany;-0.35000000000000003
1519603574338162688;2022-04-28 09:04:59+00:00;0;0;ciekawy dramatyczny zarazem szacujemy wartość udzielonych kredyt móc spaść mld mld liczba tys tys rok ubiegły;0.20600000000000002
1519602500265025536;2022-04-28 09:00:43+00:00;0;0;mogielnicki przesadzić;0.0
1519602484658024448;2022-04-28 09:00:39+00:00;1;4;inwestycja tematyczny nowy funkcja serwis transakcyjny ipko aplikacja iko rozwiązanie ułatwiać inwestowanie umożliwiać wykorzystanie inspiracja płynących decyzja inwestor sprawdzić;0.231
1519601880267173890;2022-04-28 08:58:15+00:00;2;4;firmaa badany inflacja wciąż kluczowy problem mierzyć drugie częsty wskazanie wojna negatywny konsekwencja odczuwać firmaa;-0.34
1519601793432444930;2022-04-28 08:57:55+00:00;16;150;link nowy dobry analiza dotyczącej obecny sytuacja rynek mieszkaniowy;0.244
1519601652768067584;2022-04-28 08:57:21+00:00;0;0;blokować dowód pko przebiec bezproblemowo;-0.42
1519600531592957954;2022-04-28 08:52:54+00:00;1;3;rekordowo wysoki dynamika zapasy odsetka przedsiębiorstwo informujących zbyt niski relacja potrzeba stan zapasy prod gotowy towar nieznacznie spaść wciąż kształtować poziom zbliżony historyczny maksimum;0.0
1519598865460056065;2022-04-28 08:46:16+00:00;0;5;nowy szybki monitoring kurs opłacalność eksport przesunąć góra eurpln dla usdpln kursa opłacalność import dla eurpln wzrość dla usdpln;0.189
1519597633576263680;2022-04-28 08:41:23+00:00;2;10;jastrzębia zaskoczenie szwecja reakcja rosnący presja inflacyjny wysoki inflacja rok riksbank zdecydować podwyżka stopa bazowy bank prognozować ciąg trzy rok kontynuować podwyżka poziom nieco poniżej;0.05500000000000001
1519588058500374529;2022-04-28 08:03:20+00:00;0;0;ramy apel wpłynąć państwowy pko zrobić;0.0
1519579089287491584;2022-04-28 07:27:41+00:00;0;0;słuszny uwaga pko ideowy prawica inicjatywa tzw pobożny zjednoczonej prawica skóra marksistowski;0.157
1519574826431692801;2022-04-28 07:10:45+00:00;0;0;marzec powrócić tendencja obserwowana większość wysoki dynamika masa załadunek wyładunek polski porto morski ropa naftowy węgiel koks odpowiednio;0.035
1519574820303872002;2022-04-28 07:10:44+00:00;0;0;marzec udział ropa naftowy ładunek załadowanych wyładowanych polski porto morski spaść luty wynieść średnio udział załadunek wyładunek węgiel koks obniżyć odpowiednio osiągnąć;0.027999999999999997
1519574813949444096;2022-04-28 07:10:42+00:00;0;0;marzec wysoki roczną dynamika załadunek wyładunek porto morski charakteryzować ładunek masowy ciekły pozostały ładunek drobnicowy miesiąc rząd zanotować spadek ładunek masowy suchy marzec;0.084
1519574807607746562;2022-04-28 07:10:41+00:00;0;0;marzec załadować wyładować polski porto morski mln ładunek luty średnio marzec ładunek ogółem stanowić ładunek masowy ciekły masowy suche;0.0
1519574799902720002;2022-04-28 07:10:39+00:00;0;1;marzec przewie mln tona ładunek transport samochodowy kolejowy tempo wzrost przewóz ładunek ogółem spaść luty przeciętnie marzec wysoki dynamik transport rurociągowy;0.173
1519574792940277761;2022-04-28 07:10:37+00:00;0;5;marzec przewie mln pasażer komunik miejski transport kolejowy samochodowym przewóz ogółem wzrość luty średnio duży odbicie przewóz samochodowych wynikać niski baza;0.028999999999999998
1519567622202966016;2022-04-28 06:42:07+00:00;0;0;pko obniżyć rekomendacja oponeo trzymać cena docelowy;-0.167
1519558984172199937;2022-04-28 06:07:48+00:00;2;30;sztuczny inteligencja obsłużyć mln klient pko przeprowadzić mln rozmowy;0.237
1519443960623681537;2022-04-27 22:30:44+00:00;0;2;kontrakt jamalski kończyć chyba normalny polska się przygotować inaczej oznaczać sasinozada ogarnąć resort;0.231
1519404959577612288;2022-04-27 19:55:46+00:00;0;0;dokładnie bankomat pko przypadać kilkanaście euronetu pko móc ręka wyciągnąć stać człowiek kołek trwaćć trwaćć chodzenie kasa bank konto premium strata czas;0.03
1519404945782542341;2022-04-27 19:55:42+00:00;0;0;marcin webinar edukacja dotyczącej bezpieczeństwo sieć kontekst bankowość jest istotny;0.338
1519402517192486912;2022-04-27 19:46:03+00:00;0;0;pko bank polski fake news chronić dezinformacja bank;-0.04300000000000001
1519397398694531076;2022-04-27 19:25:43+00:00;0;1;nie aca odsetka trzymanej forsy rok pko odsetka lokata grosze rok;0.049
1519397328221880322;2022-04-27 19:25:26+00:00;0;0;nie aca odsetka trzymanej forsy rok pko odsetka lokata grosze rok;0.049
1519392051476975616;2022-04-27 19:04:28+00:00;0;1;zgoda fwiw myślić dawny mieść szeroki atrakcyjny oferta detaliczny rozbudowaną sieć sprzedaż bank pko;0.289
1519389734002438144;2022-04-27 18:55:16+00:00;0;0;fake news chronić dezinformacja pko bank polska;-0.046999999999999986
1519381669266006016;2022-04-27 18:23:13+00:00;0;0;wiedzieć zdziwić ostatnio zadzwonila infolinia pko automatyczny xdd;0.259
1519375659684007937;2022-04-27 17:59:20+00:00;0;2;drożsi aliora papierologia wielki pko zajebiście wysoko postawić poprzeczka;0.0
1519366308068044801;2022-04-27 17:22:10+00:00;0;0;ferra zawarcie aneks umowa limit kredytowy wielocelowego pko łda;0.537
1519356308339765249;2022-04-27 16:42:26+00:00;3;3;rozpoznać fałszywy konto medium społecznościowy jak weryfikować fakt sieć czym deepfake trwać webinar dołączyć;-0.03900000000000001
1519345078094946306;2022-04-27 15:57:49+00:00;2;3;interesować temat dezinformacja fake news włączyć webinar dowiedzieć rozpoznawać fałszywy news reagować;-0.14100000000000001
1519343303715659776;2022-04-27 15:50:46+00:00;0;0;pko bank polski nadać swój przyjazny login logować wygodno;0.242
1519334896052887554;2022-04-27 15:17:21+00:00;0;0;pilne nowy pomysł rząd ograniczenie zysk bank skup akcja własny;0.31100000000000005
1519330844292308993;2022-04-27 15:01:15+00:00;0;0;dokładnie rok temu dzienie majówka wypłacać hajs santander max transakcja dziennie euronet max limita transakcja karta miło zaskoczyć pko wypłacać musieć limitay pozmieniać;0.069
1519320627643133954;2022-04-27 14:20:39+00:00;0;2;santander ing pko inteligo mieć podobnie;0.0
1519319192910143489;2022-04-27 14:14:57+00:00;1;4;bliski czas oczekiwać gwałtowny wyhamowania inwestycja szacowanym wzrost proc rok rok pierwszy kwartał prognozować spadek proc drugie sprawa inwestycja prywatny pko;0.091
1519312361668153345;2022-04-27 13:47:49+00:00;0;0;gadacie państwowy pko brać luza tys raz;0.0
1519302242305777666;2022-04-27 13:07:36+00:00;0;0;pracować wymagać zmiana serwis test mieć nadzieja niedługo mieć przekazania dobry wiadomość;0.367
1519301217301708800;2022-04-27 13:03:32+00:00;0;0;mocno iluzoryczny wysoki oprocentowanie jest zwyczajnie zabezpieczenie wysokon zysk wysokon składka odprowadzaćnych budżet samo pko odprowadzać mld cit rocznie bank kilkaset mln walczyć kredytobiorca naiwniakiem;-0.087
1519298810371002368;2022-04-27 12:53:58+00:00;0;2;dzieki;1.0
1519295720855162880;2022-04-27 12:41:41+00:00;0;1;rząd nadzór nbp chcieć kredyt hipoteczny byłyby tani mówić zbigniew jagiełła dawny prezes pko;0.056
1519293869401198592;2022-04-27 12:34:20+00:00;0;0;alior pekao pko inteligo pocztowy envelo boś bank rząd agenda nfoś obsadzać rada nadzorczy zarząd imposybilizm pisowski wykonanie;0.0
1519292423041654789;2022-04-27 12:28:35+00:00;0;0;bank pko sry miss click tyś;-0.242
1519291973563203585;2022-04-27 12:26:48+00:00;0;0;pko;0.0
1519289946028359682;2022-04-27 12:18:44+00:00;0;1;oczywiście przekazać informacja departament bezpieczeństwo szczegół dotyczące weryfikacja tożsamość osoba dzwoniącej naszej strona;0.112
1519289603626311680;2022-04-27 12:17:23+00:00;0;2;przestępca dzwonić różny miejsce świat korzystać ułomność gsm telefonia odbiorca móc wyświetlić dowolny numer tel podawać się pracownik bank warto poprosić weryfikacja pracownik iko przyjść powiadomić jeon dane;-0.012999999999999998
1519287826034135047;2022-04-27 12:10:19+00:00;0;1;młodzieżowiec łącznie spędzić boisko minuta nadal czoło pozostawać bramka kolejka swoją silny pozycja umocnić krzysztofa kubic;0.155
1519286893216739329;2022-04-27 12:06:36+00:00;1;6;państwowy pko pekao alior boś pocztowy apelować zrobić;0.0
1519284477469630465;2022-04-27 11:57:01+00:00;1;1;rząd nadzór nbp chcieć kredyt hipoteczny byłyby tani mówić zbigniew jagiełła prezes pko rozmowa;0.058
1519284290470785024;2022-04-27 11:56:16+00:00;0;0;banki zalezne pis pko pekao getin alior boś pocztowy;0.0
1519277093925920769;2022-04-27 11:27:40+00:00;0;0;doradca klient pko robić czy temat stwierdzenie góra wątek dyskriminacja goegraficzna nieprawda;-0.02700000000000001
1519274374066491393;2022-04-27 11:16:52+00:00;0;0;prosze pieknie autocorrecty przeszkodzily thx;0.546
1519273826940596224;2022-04-27 11:14:41+00:00;0;6;poniżej lifting wykres zmienny popyt gaza strona gospodarstwo domowy handel usługi elektrociepłownia;-0.097
1519264712483033088;2022-04-27 10:38:28+00:00;0;0;pko problem;-0.73
1519262263831576577;2022-04-27 10:28:44+00:00;0;1;hmm czerpać państwo dany fundusz inwestycyjny sektor prs stań realnie wpłynąć stawka czynsz polska zgodnie dane pko raport knight frank polska mieć obecnie mln mieszkanie wynajem rynka prs posiadać;0.0
1519261844044759041;2022-04-27 10:27:04+00:00;0;0;nowość pko rok temu bank mieć;0.0
